,Balance,DAU,Vol,Txs,Rank
124,0.033092700813567084,0.7623421354764639,0.002993993993993994,0.3223017843737368,0.0
251,0.2102676260745131,0.4454350338451379,0.45715709443289926,0.3122869195061348,0.0
193,0.40053535656398426,0.5641025641025641,0.04488544200067932,0.09986402175651896,0.0
69,0.06289600437792632,0.22431259044862517,0.0,0.012180974477958236,0.0
447,0.007357178561001299,0.7018813314037626,0.0005913601282950784,0.09259649862898123,0.0
73,0.5001117818019227,0.2698412698412698,0.0,0.24941724941724944,0.0
446,0.007357178561001299,0.61794500723589,0.00012027663626340584,0.1062539548618435,0.0
192,0.3272019363221178,0.5604395604395604,0.03335656440691476,0.09114541673332267,0.0
191,0.44937795217423426,0.5970695970695971,0.052871359951375055,0.10498320268756998,0.0
190,0.41368896305083713,0.5860805860805861,0.07376034753798394,0.07926731722924332,0.0
1,1.0,0.0,0.0,1.0,0.0
0,0.9906328059950038,0.0,0.0,0.0,0.0
256,0.2730273106471943,0.4659072147928017,0.6822406827459461,0.32113180653735773,0.0
255,0.31745709559233964,0.4543503384513786,0.14530943120571516,0.3345070015601826,0.0
254,0.2978504663412258,0.4125804853888064,0.23522102616916693,0.28975865323497124,0.0
253,0.26714704718216237,0.4687138847614331,0.26064511168756394,0.3184313423348807,0.0
252,0.23881846690956332,0.43998679214132413,0.1584381765561683,0.2970934376023268,0.0
57,0.9462365591397849,0.4000000000000001,0.0,0.06976744186046512,0.0
288,0.9926062846580407,0.7070707070707071,0.0,0.2551027164826433,0.0
32,0.1950708762886598,0.13521126760563382,0.026783037409640557,0.11874431301182894,0.0
34,0.13737113402061857,0.2507042253521127,0.062441620307138825,0.3336366393691234,0.0
199,0.9907578558225509,0.9251336898395722,0.00595829195630586,0.49626711251634686,0.0
200,0.9907578558225509,0.8865121806298277,0.0,0.47154397523547814,0.0
201,0.9907578558225509,0.9200831847890671,0.0,0.4837689748216325,0.0
202,0.9907578558225509,0.94058229352347,0.00595829195630586,0.4861610024996275,0.0
203,0.9907578558225509,0.9503862150920975,0.0,0.45307818371434716,0.0
204,0.9907578558225509,0.9432560903149139,0.00695134061569017,0.44195401347481333,0.0
198,0.9907578558225509,0.93048128342246,0.00297914597815293,0.5030045191941598,0.0
205,0.9907578558225509,0.922756981580511,0.00397219463753724,0.4325762717475873,0.0
63,0.0,0.6430594900849859,0.0,0.6770538243626062,0.0
206,0.9907578558225509,0.9135472370766489,0.00397219463753724,0.4133490042874406,0.0
8,1.0,0.9999999999999999,1.0,1.0000000000000002,0.0
207,0.9907578558225509,0.865121806298277,0.0,0.38949494280653546,0.0
208,0.9907578558225509,0.865121806298277,0.0,0.378089357546061,0.0
2,0.956187467087941,0.951219512195122,1.0,0.9567682494684621,0.0
35,0.05351613373899604,0.368421052631579,0.011367327054238388,0.013531799729364004,0.0
1,0.0,1.0,0.927070594774875,1.0,0.0
136,0.0,0.1590909090909091,0.0,0.17857142857142858,0.0
196,0.987985212569316,0.9429590017825312,0.0,0.5020195666208678,0.0
182,0.987985212569316,0.9554367201426025,0.0,0.5416990845734907,0.0
183,0.987985212569316,0.9402852049910874,0.0,0.5296561770597096,0.0
184,0.987985212569316,0.9607843137254902,0.0,0.5325944809548246,0.0
185,0.987985212569316,0.9486036838978016,0.0,0.5078630667615752,0.0
186,0.987985212569316,0.9426619132501486,0.0,0.499139201112417,0.0
187,0.987985212569316,0.9450386215092098,0.0,0.5071264215597013,0.0
197,0.9907578558225509,0.9563279857397505,0.2711022840119166,0.5036418414474664,0.0
188,0.987985212569316,0.9854426619132503,0.0,0.5129533678756476,0.0
190,0.987985212569316,0.9797979797979799,0.00198609731876862,0.56643049876674,0.0
191,0.987985212569316,0.936423054070113,0.0,0.5140293664851264,0.0
192,0.987985212569316,0.9254307783719549,0.00198609731876862,0.5105282325481302,0.0
193,0.987985212569316,0.9242424242424243,0.0,0.5037328874836531,0.0
194,0.987985212569316,0.9153297682709448,0.0,0.5128788756642222,0.0
195,0.987985212569316,0.935531788472965,0.00198609731876862,0.5255259977817874,0.0
189,0.987985212569316,1.0000000000000002,0.00198609731876862,0.6169279412008144,0.0
209,0.9907578558225509,0.8847296494355318,0.00297914597815293,0.40102468175271894,0.0
210,1.0,0.8835412953060012,1.0,0.3896273734046251,0.0
2,1.0,1.0,1.0,0.667601683029453,0.0
201,0.02617278440088598,0.8248914616497829,0.007353833817780898,0.3229276523940097,0.0
225,0.0,0.8163992869875223,0.0,0.3385091625420053,0.0
226,0.0,0.7751039809863339,0.00099304865938431,0.31357910245162146,0.0
230,0.0,0.7629233511586453,0.0,0.30552566670529224,0.0
253,0.9926062846580407,0.8324420677361855,0.00198609731876862,0.37117813570825536,0.0
270,0.9926062846580407,0.7397504456327986,0.0,0.30226456322733364,0.0
202,0.02641736129050996,0.8104196816208393,0.0076822191039390645,0.5603248259860789,0.0
271,0.9926062846580407,0.7388591800356507,0.0,0.30055124236454833,0.0
273,0.9926062846580407,0.7816399286987523,0.0,0.31434885530301776,0.0
274,0.9926062846580407,0.7599524658348188,0.0,0.3022728401397143,0.0
